Predict,Round,class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
8.33E-08,0,0,2,2,4,0,5,1,1,0,4,1,3,2,2,7,7,0,2,1,0,2,3,1
0.999988437,1,1,2,2,8,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,3,1
4.66E-06,0,0,2,2,4,0,5,1,1,0,3,1,3,2,2,7,7,0,2,1,0,3,0,1
6.48E-06,0,0,2,0,4,0,5,1,1,0,3,1,3,2,2,7,7,0,2,1,0,2,0,1
0.999999762,1,1,2,3,8,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,3,5
0.000305816,0,0,2,2,8,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,2,0,1
1.51E-09,0,0,5,0,8,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,3,3,1
2.08E-08,0,0,5,2,4,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,2,0,1
1.62E-06,0,0,2,2,4,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,2,0,1
1.45E-13,0,0,2,3,9,1,0,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,5,1
4.48E-07,0,0,5,0,3,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,2,0,1
3.23E-07,0,0,5,0,4,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,2,0,1
0.999673247,1,1,2,2,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,3,4,1
4.14E-06,0,0,5,2,8,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,3,0,1
1.27E-07,0,0,2,0,4,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,2,3,1
6.15E-06,0,0,2,0,8,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,3,0,1
1.17E-08,0,0,2,0,8,0,5,1,1,0,4,1,3,0,0,7,7,0,2,1,0,3,3,1
3.19E-15,0,0,5,3,9,1,0,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,3,1
3.75E-08,0,0,5,2,3,0,5,1,1,0,4,1,3,0,0,7,7,0,2,1,0,3,3,1
6.04E-07,0,0,5,0,3,0,5,1,1,0,4,1,3,0,0,7,7,0,2,1,0,3,0,1
7.84E-08,0,0,2,0,4,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,2,3,1
0.000257788,0,0,2,2,4,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,2,0,1
3.03E-09,0,0,5,0,8,0,5,1,1,0,4,1,3,2,2,7,7,0,2,1,0,2,3,1
8.98E-06,0,0,5,3,2,1,5,1,0,0,10,1,1,2,2,3,6,0,2,1,4,3,4,0
1.13E-07,0,0,5,0,4,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,2,0,1
0.999978662,1,1,5,2,8,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,4,1
4.16E-06,0,0,5,3,4,1,5,1,0,0,10,1,1,2,2,6,3,0,2,1,4,2,5,0
5.41E-09,0,0,5,0,4,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,3,3,1
0.999996066,1,1,2,3,8,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,3,3,1
0.000195269,0,0,2,0,3,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,2,0,1
8.96E-08,0,0,5,0,8,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,3,0,1
3.10E-07,0,0,2,2,4,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,2,0,1
5.54E-08,0,0,2,0,3,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,2,0,1
0.000168099,0,0,2,2,3,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,2,0,1
1.21E-07,0,0,2,0,3,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,3,3,1
6.03E-09,0,0,5,2,3,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,3,3,1
2.58E-09,0,0,5,2,4,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,2,3,1
0.999996305,1,1,2,2,8,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,4,5
2.78E-07,0,0,5,2,3,0,5,1,1,0,4,1,3,0,0,7,7,0,2,1,0,3,0,1
0.999994755,1,1,5,2,8,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,3,1
0.999996901,1,1,2,2,8,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,3,3,5
1.27E-08,0,0,2,2,4,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,3,3,1
1.04E-06,0,0,5,0,3,0,5,1,1,0,4,1,3,2,2,7,7,0,2,1,0,2,0,1
8.07E-06,0,0,2,2,3,0,5,1,1,0,3,1,3,2,2,7,7,0,2,1,0,3,0,1
4.80E-07,0,0,5,2,3,0,5,1,1,0,4,1,3,2,2,7,7,0,2,1,0,2,0,1
7.50E-05,0,0,2,0,3,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,2,0,1
0.000419709,0,0,2,0,3,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,3,0,1
4.73E-05,0,0,5,3,3,1,5,1,0,0,5,1,1,2,2,3,6,0,2,1,4,3,5,0
5.75E-07,0,0,5,0,4,1,5,1,0,0,5,1,1,2,2,7,7,0,2,1,4,3,4,0
1.83E-06,0,0,2,2,8,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,3,0,1
0.999992251,1,1,2,3,8,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,4,1
0.999991775,1,1,2,3,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,3,3,1
5.01E-06,0,0,5,2,8,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,3,0,1
0.999955654,1,1,2,2,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,3,3,1
1.60E-08,0,0,2,0,4,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,2,3,1
0.00011137,0,0,2,2,8,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,3,0,1
0.99976629,1,1,2,2,4,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,2,4,1
0.999992609,1,1,2,3,8,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,4,1
0.999964952,1,1,2,3,4,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,2,4,1
0.999991536,1,1,2,2,8,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,3,1
8.80E-06,0,0,5,2,8,0,5,1,1,0,4,1,3,0,0,7,7,0,2,1,0,2,0,1
4.63E-07,0,0,5,0,4,1,5,1,0,0,7,1,1,2,2,3,6,0,2,1,4,3,4,0
9.57E-05,0,0,2,2,8,0,5,1,1,0,4,1,3,0,0,7,7,0,2,1,0,3,0,1
2.29E-05,0,0,2,0,3,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,2,0,1
0.999994755,1,1,2,3,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,4,5
3.34E-09,0,0,5,2,8,0,5,1,1,0,4,1,3,0,0,7,7,0,2,1,0,3,3,1
0.000136294,0,0,5,3,2,1,5,1,0,0,5,1,1,2,2,6,7,0,2,1,4,3,5,0
1.34E-06,0,0,2,2,3,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,2,3,1
2.93E-09,0,0,5,2,8,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,3,3,1
0.999986529,1,1,2,2,8,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,3,1
0.000142998,0,0,2,0,4,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,3,0,1
5.13E-09,0,0,5,0,8,0,5,1,1,0,3,1,3,2,2,7,7,0,2,1,0,2,3,1
0.999999523,1,1,2,2,8,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,3,5
5.09E-09,0,0,5,0,4,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,3,0,1
7.29E-09,0,0,2,0,8,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,3,3,1
4.23E-09,0,0,5,2,8,0,5,1,1,0,3,1,3,2,2,7,7,0,2,1,0,2,3,1
5.02E-07,0,0,2,2,8,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,3,3,1
1.08E-11,0,0,0,3,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,3
3.78E-07,0,0,5,2,3,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,3,0,1
1.91E-10,0,0,5,0,8,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,2,3,1
3.45E-07,0,0,5,2,4,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,3,3,1
4.19E-06,0,0,5,0,4,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,2,0,1
5.84E-06,0,0,2,0,3,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,2,0,1
0.999998927,1,1,5,3,4,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,2,3,5
7.58E-06,0,0,2,2,3,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,2,3,1
4.40E-08,0,0,5,0,4,1,5,1,0,0,7,1,1,2,2,7,3,0,2,1,4,2,5,0
3.58E-06,0,0,2,2,8,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,2,0,1
5.91E-07,0,0,5,0,4,1,5,1,0,0,5,1,1,2,2,3,3,0,2,1,4,2,4,0
3.75E-06,0,0,5,0,3,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,3,0,1
3.69E-09,0,0,5,0,8,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,2,0,1
0.99996984,1,1,2,2,8,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,3,4,1
0.999958515,1,1,2,2,8,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,4,1
8.25E-06,0,0,5,2,3,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,3,0,1
4.13E-07,0,0,5,0,4,1,5,1,0,0,9,1,1,2,2,3,6,0,2,1,4,3,4,0
3.65E-09,0,0,5,2,3,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,2,3,1
3.86E-15,0,0,5,3,9,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,2,3,4
4.51E-06,0,0,2,2,8,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,3,0,1
6.38E-08,0,0,5,2,8,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,3,0,1
1.35E-05,0,0,5,0,3,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,2,0,1
1.53E-09,0,0,2,2,8,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,3,3,1
3.87E-07,0,0,5,0,4,1,5,1,0,0,5,1,1,2,2,7,7,0,2,1,4,3,5,0
2.39E-07,0,0,2,2,3,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,3,0,1
2.08E-06,0,0,2,2,3,0,5,1,1,0,3,1,3,2,2,7,7,0,2,1,0,3,3,1
4.66E-07,0,0,2,0,4,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,3,3,1
1.04E-09,0,0,2,2,8,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,3,3,1
5.24E-06,0,0,2,2,8,0,5,1,1,0,3,1,3,2,2,7,7,0,2,1,0,3,0,1
9.14E-08,0,0,2,2,3,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,3,3,1
6.92E-09,0,0,2,0,8,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,3,3,1
1.98E-07,0,0,2,2,4,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,3,0,1
0.999990344,1,1,2,2,8,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,3,3,1
1.07E-05,0,0,5,0,3,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,3,0,1
7.62E-06,0,0,0,3,9,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,2,1
1.35E-07,0,0,2,0,4,0,5,1,1,0,4,1,3,0,0,7,7,0,2,1,0,3,3,1
8.30E-07,0,0,2,2,3,0,5,1,1,0,4,1,3,2,2,7,7,0,2,1,0,3,3,1
2.30E-07,0,0,5,0,4,1,5,1,0,0,5,1,1,2,2,7,3,0,2,1,4,2,5,0
0.000406943,0,0,0,2,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,3
1.82E-09,0,0,5,2,8,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,2,3,1
8.64E-08,0,0,2,0,4,1,5,1,0,0,5,1,1,2,2,7,6,0,2,1,4,3,5,0
0.999995351,1,1,5,2,8,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,3,1
3.99E-08,0,0,2,0,8,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,2,3,1
0.999999285,1,1,2,3,8,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,3,3,5
4.31E-06,0,0,5,2,4,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,3,0,1
2.91E-07,0,0,2,2,4,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,2,0,1
3.39E-05,0,0,0,2,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,1
8.86E-06,0,0,2,2,3,0,5,1,1,0,4,1,3,0,0,7,7,0,2,1,0,3,0,1
2.14E-08,0,0,5,2,3,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,3,0,1
1.01E-07,0,0,2,0,3,0,5,1,1,0,4,1,3,0,0,7,7,0,2,1,0,2,3,1
1.81E-07,0,0,5,0,3,0,5,1,1,0,4,1,3,2,2,7,7,0,2,1,0,2,3,1
2.29E-06,0,0,2,2,8,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,2,0,1
0.999764264,1,1,2,2,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,4,1
7.37E-08,0,0,2,0,3,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,3,0,1
2.66E-06,0,0,2,2,8,0,5,1,1,0,3,1,3,2,2,7,7,0,2,1,0,2,0,1
2.66E-07,0,0,5,0,4,1,5,1,0,0,5,1,1,2,2,6,3,0,2,1,4,2,5,0
3.04E-09,0,0,5,2,4,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,3,0,1
7.47E-08,0,0,5,0,2,1,5,1,0,0,9,1,1,2,2,7,6,0,2,1,4,3,5,0
1.74E-12,0,0,5,3,9,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,1
6.75E-08,0,0,2,0,8,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,2,3,1
9.61E-08,0,0,5,2,8,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,2,0,1
0.000383154,0,0,2,0,4,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,3,0,1
0.999997616,1,1,2,2,8,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,2,3,5
3.43E-08,0,0,2,0,3,1,5,1,0,0,5,1,1,2,2,7,3,0,2,1,4,3,5,0
1.09E-08,0,0,2,2,8,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,3,3,1
1.71E-07,0,0,2,0,8,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,2,0,1
0.999970198,1,1,2,3,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,3,4,1
2.49E-08,0,0,5,2,8,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,2,3,1
6.97E-07,0,0,5,0,4,1,5,1,0,0,7,1,1,2,2,3,7,0,2,1,4,3,5,0
2.06E-05,0,0,5,3,3,1,5,1,0,0,9,1,1,2,2,7,6,0,2,1,4,3,4,0
2.52E-05,0,0,5,3,3,1,5,1,0,0,7,1,1,2,2,7,3,0,2,1,4,3,4,0
1.49E-07,0,0,2,2,4,0,5,1,1,0,4,1,3,0,0,7,7,0,2,1,0,3,3,1
3.73E-08,0,0,2,2,8,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,3,3,1
2.91E-07,0,0,2,2,4,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,3,0,1
2.61E-06,0,0,5,2,4,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,2,0,1
7.66E-06,0,0,2,0,8,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,2,0,1
2.50E-08,0,0,5,0,4,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,2,3,1
4.46E-07,0,0,2,0,8,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,2,0,1
5.39E-05,0,0,2,0,4,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,3,0,1
4.11E-07,0,0,2,2,8,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,2,3,1
2.18E-05,0,0,2,0,4,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,3,0,1
0.99997139,1,1,2,3,4,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,2,4,5
8.44E-07,0,0,2,0,8,0,5,1,1,0,4,1,3,2,2,7,7,0,2,1,0,2,0,1
7.78E-10,0,0,2,2,8,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,3,3,1
2.43E-08,0,0,5,0,4,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,3,0,1
2.41E-09,0,0,2,0,8,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,3,3,1
2.08E-08,0,0,5,0,3,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,2,0,1
1.58E-06,0,0,2,2,4,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,3,0,1
1.16E-06,0,0,5,0,3,1,5,1,0,0,5,1,1,2,2,3,3,0,2,1,4,2,4,0
2.86E-05,0,0,2,0,8,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,3,0,1
1.17E-08,0,0,2,0,4,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,2,3,1
8.45E-09,0,0,5,2,4,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,2,3,1
2.90E-10,0,0,5,0,8,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,2,3,1
0.000292363,0,0,0,2,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,1
0.999996424,1,1,5,3,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,3,1
0.999800861,1,1,2,2,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,4,1
2.67E-10,0,0,2,0,8,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,2,3,1
1.26E-07,0,0,2,0,4,0,5,1,1,0,4,1,3,2,2,7,7,0,2,1,0,2,3,1
0.999991655,1,1,2,3,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,3,1
1.37E-09,0,0,2,0,4,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,2,3,1
0.999996305,1,1,5,2,8,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,4,5
3.65E-06,0,0,2,2,4,0,5,1,1,0,4,1,3,2,2,7,7,0,2,1,0,3,0,1
0.999999404,1,1,2,3,8,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,4,5
0.000237984,0,0,2,2,4,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,2,0,1
2.52E-05,0,0,2,2,3,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,2,0,1
5.91E-08,0,0,5,0,3,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,2,0,1
7.93E-07,0,0,2,0,4,0,5,1,1,0,4,1,3,2,2,7,7,0,2,1,0,3,3,1
5.09E-08,0,0,5,0,3,1,5,1,0,0,10,1,1,2,2,7,6,0,2,1,4,3,4,0
1.05E-06,0,0,5,0,4,1,5,1,0,0,7,1,1,2,2,3,6,0,2,1,4,2,4,0
9.93E-09,0,0,5,0,4,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,3,3,1
1.95E-06,0,0,5,0,3,1,5,1,0,0,10,1,1,2,2,3,7,0,2,1,4,2,5,0
5.08E-09,0,0,5,2,8,0,5,1,1,0,3,1,3,2,2,7,7,0,2,1,0,3,3,1
0.000344763,0,0,2,2,8,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,2,0,1
6.26E-08,0,0,5,2,8,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,2,3,1
2.06E-08,0,0,2,0,3,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,2,3,1
4.58E-08,0,0,5,0,4,1,5,1,0,0,7,1,1,2,2,7,6,0,2,1,4,3,5,0
1.12E-10,0,0,5,2,8,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,3,3,1
9.44E-07,0,0,5,2,4,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,2,3,1
5.37E-09,0,0,2,2,3,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,3,3,1
0.999996066,1,1,2,3,8,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,3,3,1
5.00E-09,0,0,2,2,4,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,2,3,1
6.76E-14,0,0,2,3,9,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,3,5,1
8.85E-06,0,0,5,0,3,1,5,1,0,0,5,1,1,2,2,3,6,0,2,1,4,2,5,0
2.77E-06,0,0,2,2,3,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,3,0,1
1.39E-05,0,0,5,2,3,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,3,0,1
0.999999523,1,1,2,3,8,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,3,5
7.47E-06,0,0,5,2,8,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,2,0,1
1.41E-07,0,0,5,2,8,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,2,0,1
2.84E-06,0,0,2,2,3,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,2,0,1
1.51E-07,0,0,2,2,4,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,3,3,1
2.86E-08,0,0,5,0,4,0,5,1,1,0,4,1,3,0,0,7,7,0,2,1,0,2,3,1
2.70E-09,0,0,2,2,4,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,2,3,1
7.56E-06,0,0,2,2,4,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,3,0,1
3.45E-09,0,0,5,0,8,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,3,0,1
3.56E-05,0,0,2,0,8,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,3,0,1
2.36E-07,0,0,2,0,4,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,2,0,1
7.38E-06,0,0,5,3,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,3,3
6.48E-06,0,0,5,2,4,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,2,0,1
6.31E-08,0,0,5,2,3,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,3,3,1
0.000405141,0,0,2,2,8,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,2,0,1
0.999997258,1,1,5,2,8,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,3,3,5
3.30E-10,0,0,5,2,8,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,2,3,1
8.23E-07,0,0,5,0,4,1,5,1,0,0,5,1,1,2,2,3,6,0,2,1,4,3,4,0
1.06E-06,0,0,2,0,3,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,3,3,1
2.71E-08,0,0,5,2,3,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,2,0,1
3.15E-06,0,0,2,0,4,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,3,0,1
5.26E-08,0,0,2,2,4,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,3,3,1
1.31E-07,0,0,5,2,3,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,2,3,1
3.34E-08,0,0,2,3,4,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,3,4
0.999985814,1,1,2,3,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,4,5
3.16E-10,0,0,5,2,4,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,3,3,1
2.73E-07,0,0,5,0,4,1,5,1,0,0,7,1,1,2,2,7,7,0,2,1,4,2,4,0
0.999996066,1,1,2,3,8,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,2,3,1
0.999999404,1,1,5,2,8,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,3,5
0.999956608,1,1,2,2,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,3,5
4.87E-07,0,0,5,0,4,1,5,1,0,0,9,1,1,2,2,3,6,0,2,1,4,2,5,0
1.38E-05,0,0,0,3,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,3
0.999998331,1,1,2,3,8,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,3,1
2.29E-07,0,0,2,0,8,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,2,0,1
2.56E-08,0,0,5,2,8,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,3,3,1
2.91E-06,0,0,5,0,4,1,5,1,0,0,5,1,1,2,2,3,6,0,2,1,4,2,5,0
7.08E-06,0,0,5,2,4,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,2,0,1
2.00E-08,0,0,2,0,4,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,2,3,1
7.29E-08,0,0,2,0,4,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,3,3,1
0.999993443,1,1,2,3,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,3,5
0.999989986,1,1,2,3,8,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,2,4,1
1.54E-09,0,0,5,2,4,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,2,3,1
5.10E-08,0,0,2,0,3,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,3,3,1
1.58E-07,0,0,5,0,4,1,5,1,0,0,5,1,1,2,2,6,3,0,2,1,4,2,4,0
3.36E-05,0,0,2,2,3,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,3,3,1
0.000178258,0,0,2,0,4,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,2,0,1
0.999701321,1,1,2,2,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,3,4,5
1.87E-07,0,0,5,0,4,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,3,0,1
0.99996388,1,1,2,3,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,4,1
1.25E-06,0,0,5,2,3,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,2,0,1
